,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32
6371,1266176.0,25600.0,15000.0, 36 months,12.69%,737.99,,10+ years,MORTGAGE,66000.0,Verified,Charged Off,debt_consolidation,NY,19.2,0.0,1.0,3.0,0.0,23138.0,23.0,0.0,11451.62,13600.0,3424.55,0.0,0.0,0.0,1586.25,0.0,0.0,B
6372,1051985.0,24000.0,27575.0, 36 months,9.99%,92.64,"Riverside County, California",7 years,RENT,82000.0,Not Verified,Fully Paid,other,AL,11.91,2.0,0.0,8.0,0.0,7265.0,12.0,0.0,1554.73,1400.0,1611.39,0.0,0.0,0.0,159.5,0.0,0.0,C
6373,1035384.0,12375.0,15000.0, 36 months,6.03%,500.65,Schillings construction,1 year,MORTGAGE,50000.0,Not Verified,Fully Paid,debt_consolidation,AL,24.14,0.0,0.0,13.0,0.0,3676.0,9.0,0.0,11696.01264,7000.0,998.9,0.0,0.0,0.0,122.02,0.0,0.0,A
6374,1278153.0,30000.0,15000.0, 36 months,12.69%,304.36,Citi,6 years,RENT,200000.0,Not Verified,Fully Paid,credit_card,FL,18.78,0.0,0.0,8.0,0.0,35841.0,14.0,0.0,6002.23,2500.0,718.93,0.0,0.0,0.0,161.22,0.0,0.0,B
6375,1047333.0,15000.0,20400.0, 36 months,12.42%,35.31,US Army,3 years,RENT,50000.0,Verified,Fully Paid,debt_consolidation,TX,6.97,0.0,0.0,5.0,0.0,12305.0,36.0,0.0,9579.0,354.03,2543.43,0.0,0.0,0.0,170.22,0.0,0.0,B
6376,1299103.0,2000.0,9600.0, 36 months,5.99%,306.36,US Army,10+ years,OWN,62900.0,Verified,Fully Paid,debt_consolidation,OK,16.76,0.0,0.0,8.0,0.0,2320.0,13.0,0.0,16810.68,10075.0,626.46,0.0,0.0,0.0,2695.52,0.0,0.0,A
6377,1219833.0,10000.0,24000.0, 36 months,12.69%,448.74,Health Care Service Corporation,10+ years,RENT,82000.0,Verified,Fully Paid,other,CO,18.19,0.0,0.0,9.0,0.0,18116.0,33.0,0.0,21460.20219,5200.0,106.65,0.0,0.0,0.0,82.9,0.0,0.0,B
6378,1257344.0,4500.0,1500.0, 36 months,8.49%,773.4,"Wallingford Pediatfics, PLLC",10+ years,MORTGAGE,100000.0,Verified,Fully Paid,credit_card,CA,5.65,0.0,1.0,6.0,0.0,495.0,22.0,0.0,10878.51201,8000.0,443.53,0.0,0.0,0.0,3155.25,0.0,0.0,B
6379,1092450.0,22400.0,13000.0, 60 months,7.49%,103.24,CARMAX,,RENT,75000.0,Source Verified,Fully Paid,small_business,VA,10.92,0.0,2.0,6.0,1.0,30772.0,30.0,0.0,32135.3,12800.0,5663.53,0.0,0.0,0.0,194.68,0.0,0.0,A
6380,1195306.0,30000.0,20000.0, 36 months,14.27%,301.6,Defonseca architect,5 years,RENT,150000.0,Source Verified,Charged Off,debt_consolidation,TX,10.37,0.0,0.0,13.0,0.0,13574.0,9.0,0.0,354.62,18000.0,854.74,0.0,0.0,0.0,104.24,0.0,0.0,B
6381,1052689.0,8000.0,1200.0, 60 months,20.89%,643.58,MNMC,8 years,RENT,63000.0,Verified,Charged Off,debt_consolidation,CT,24.64,0.0,0.0,12.0,0.0,4033.0,24.0,0.0,8987.72,8875.0,1202.41,0.0,0.0,0.0,786.53,0.0,0.0,B
6382,1056277.0,5000.0,3000.0, 36 months,16.49%,265.09,IBM,< 1 year,MORTGAGE,50000.0,Source Verified,Fully Paid,credit_card,HI,17.98,1.0,0.0,17.0,0.0,2361.0,26.0,0.0,9681.009481,8000.0,914.6,0.0,0.0,0.0,0.82,0.0,0.0,A
6383,1049483.0,6000.0,25000.0, 60 months,22.06%,660.97,,10+ years,RENT,21600.0,Not Verified,Charged Off,debt_consolidation,NM,13.39,0.0,0.0,11.0,0.0,4472.0,24.0,3179.93,6693.89204,4800.0,138.29,0.0,0.0,42.7155,353.68,0.0,1.0,A
6384,1261149.0,5150.0,10000.0, 36 months,18.64%,183.5,Northrop Grumman Corporation,< 1 year,RENT,59000.0,Source Verified,Fully Paid,debt_consolidation,IL,1.78,0.0,0.0,7.0,0.0,13125.0,22.0,0.0,10902.63411,8000.0,1754.78,0.0,0.0,0.0,494.59,0.0,0.0,A
6385,1251138.0,21600.0,15000.0, 36 months,14.65%,302.31,Windstream Communications,6 years,MORTGAGE,45000.0,Source Verified,Fully Paid,debt_consolidation,CT,15.84,1.0,2.0,10.0,0.0,12102.0,12.0,0.0,7968.594326,1215.25,5674.48,0.0,0.0,0.0,4195.99,0.0,0.0,G
6386,1259356.0,8000.0,16000.0, 36 months,12.99%,413.94,Portable Communications ,3 years,RENT,65000.0,Not Verified,Current,medical,NY,15.36,0.0,1.0,11.0,1.0,27810.0,21.0,0.0,5701.947592,6000.0,3365.32,0.0,0.0,0.0,38.64,0.0,0.0,A
6387,1229986.0,1800.0,13900.0, 60 months,12.69%,614.55,architectural window mfg,1 year,RENT,80000.0,Source Verified,Fully Paid,medical,MA,22.67,0.0,1.0,4.0,0.0,22570.0,29.0,0.0,6145.995192,10000.0,2854.73,0.0,0.0,0.0,62.48,0.0,0.0,B
6388,1270085.0,25000.0,25500.0, 60 months,19.29%,536.81,Target Stores,10+ years,RENT,39996.0,Source Verified,Charged Off,debt_consolidation,CA,5.58,0.0,0.0,4.0,0.0,6308.0,25.0,0.0,12606.23897,4200.0,586.62,0.0,158.52,0.0,1193.49,0.0,0.0,A
6389,1263890.0,4650.0,18000.0, 60 months,17.58%,1243.85,Empire Consulting Corporation,9 years,RENT,60000.0,Source Verified,Fully Paid,home_improvement,CA,12.05,0.0,0.0,8.0,0.0,6204.0,18.0,0.0,5683.428682,2152.63,235.65,0.0,2521.71,0.802500002,86.16,0.0,0.0,A
6390,1220727.0,14000.0,12100.0, 36 months,10.99%,238.15,belk,< 1 year,MORTGAGE,87600.0,Source Verified,Fully Paid,credit_card,MD,12.37,0.0,1.0,12.0,0.0,51856.0,12.0,0.0,19982.4,18825.0,13615.39,0.0,0.0,6.368400002,3079.44,0.0,0.0,D
6391,1107454.0,5575.0,12000.0, 36 months,6.03%,952.39,"VA Hospital Madison, WI",5 years,MORTGAGE,61000.0,Verified,Fully Paid,debt_consolidation,MA,8.24,0.0,1.0,7.0,0.0,47827.0,38.0,0.0,6442.258658,6000.0,3056.45,0.0,0.0,0.0,14054.0,0.0,0.0,B
6392,1081397.0,2400.0,3000.0, 60 months,7.51%,849.52,Laurel County Board of Education,,MORTGAGE,50000.0,Verified,Charged Off,major_purchase,UT,19.75,0.0,0.0,11.0,0.0,6979.0,30.0,0.0,20858.03844,6600.0,2603.63,0.0,0.0,0.0,177.77,0.0,0.0,A
6393,1236761.0,10000.0,3600.0, 36 months,7.51%,331.27,BOEING,3 years,MORTGAGE,58000.0,Verified,Fully Paid,major_purchase,NY,20.14,1.0,0.0,10.0,0.0,4470.0,36.0,0.0,23208.51,4850.0,700.5,0.0,0.0,0.0,581.84,0.0,0.0,C
6394,1263017.0,14000.0,15700.0, 36 months,5.42%,422.24,US Army,,RENT,31500.0,Verified,Fully Paid,other,GA,14.13,0.0,0.0,10.0,0.0,4739.0,22.0,0.0,9515.81,13391.12,1126.59,0.0,0.0,0.0,12303.52,0.0,0.0,E
6395,878984.0,1800.0,27575.0, 36 months,9.99%,344.95,United States Marine Corps,8 years,RENT,54600.0,Verified,Fully Paid,credit_card,CA,6.38,0.0,3.0,5.0,0.0,18114.0,10.0,2729.8,1551.591094,3500.0,2622.82,0.0,0.0,0.0,519.45,0.0,1.0,D
6396,1263925.0,6000.0,7400.0, 60 months,6.03%,229.88,vision service plan,6 years,OWN,61260.0,Verified,Fully Paid,credit_card,NV,22.06,0.0,2.0,12.0,0.0,3063.0,10.0,0.0,7433.277983,12500.0,1794.85,0.0,0.0,0.0,138.78,0.0,0.0,B
6397,1219263.0,15000.0,9050.0, 36 months,14.27%,295.79,Multiband,5 years,MORTGAGE,50000.0,Not Verified,Fully Paid,home_improvement,FL,6.43,0.0,0.0,13.0,0.0,6565.0,33.0,0.0,34557.82,20000.0,2838.17,0.0,0.0,0.0,416.99,0.0,0.0,A
6398,1198052.0,7000.0,8000.0, 36 months,20.30%,767.6,Walmart,< 1 year,MORTGAGE,55000.0,Verified,Fully Paid,moving,NY,22.75,0.0,6.0,5.0,0.0,8334.0,45.0,0.0,6370.052221,16000.0,4322.5,0.0,0.0,0.0,2343.8,0.0,0.0,E
6399,1081319.0,5050.0,15000.0, 36 months,6.03%,93.88,TD Bank,5 years,MORTGAGE,80000.0,Verified,Fully Paid,debt_consolidation,CA,11.09,0.0,0.0,11.0,0.0,1391.0,25.0,0.0,6351.05,1500.0,581.78,0.0,0.0,0.0,191.29,0.0,0.0,A
6400,1065912.0,3075.0,4950.0, 36 months,12.42%,217.72,Chase Bank,10+ years,MORTGAGE,40000.0,Source Verified,Fully Paid,small_business,OH,2.49,0.0,0.0,4.0,0.0,19741.0,49.0,0.0,36441.25,20000.0,1558.29,0.0,0.0,0.0,412.26,0.0,0.0,B
6401,1280157.0,15000.0,20000.0, 60 months,13.49%,314.25,3M ,8 years,RENT,35000.0,Not Verified,Fully Paid,other,CA,14.42,0.0,0.0,11.0,0.0,4768.0,36.0,0.0,3720.072942,2450.0,322.9,0.0,0.0,0.0,11.91,0.0,0.0,A
6402,1297930.0,5000.0,10000.0, 36 months,11.49%,678.61,,10+ years,OWN,55000.0,Not Verified,Fully Paid,credit_card,CA,6.49,0.0,2.0,15.0,0.0,4816.0,17.0,0.0,6758.656936,35000.0,12208.37,0.0,0.0,0.0,154.69,0.0,0.0,A
6403,1015775.0,17000.0,17625.0, 36 months,10.65%,452.11,Fidessa,2 years,RENT,51000.0,Source Verified,Fully Paid,credit_card,OH,2.78,0.0,2.0,10.0,0.0,17486.0,11.0,0.0,17026.25867,15000.0,2835.42,0.0,0.0,0.0,4097.94,0.0,0.0,A
6404,1282435.0,16200.0,21800.0, 36 months,8.49%,689.89,Washington Metropolitan Area Transit Aut,4 years,MORTGAGE,120000.0,Verified,Fully Paid,home_improvement,PA,6.35,0.0,1.0,11.0,0.0,10197.0,13.0,0.0,39425.71505,25519.88,169.19,0.0,0.0,0.0,484.63,0.0,0.0,B
6405,1054871.0,10000.0,19000.0, 36 months,18.25%,354.48,IBM,10+ years,MORTGAGE,64000.0,Verified,Fully Paid,debt_consolidation,NC,10.55,0.0,0.0,13.0,0.0,9874.0,22.0,0.0,35008.4,16637.4,1432.77,0.0,0.0,0.0,139.92,0.0,0.0,A
6406,1018911.0,5825.0,20675.0, 36 months,7.51%,125.17,Cloverleaf Cold Storage,10+ years,MORTGAGE,19200.0,Source Verified,Current,debt_consolidation,FL,24.39,0.0,0.0,4.0,0.0,7416.0,26.0,0.0,5050.642424,16000.0,5899.88,0.0,0.0,0.0,13198.63,0.0,0.0,D
6407,1258663.0,7000.0,7500.0, 36 months,6.62%,350.89,BROWARD COUNTY SHERIFF'S OFFICE,< 1 year,RENT,20000.0,Not Verified,Fully Paid,debt_consolidation,TX,24.71,0.0,2.0,8.0,0.0,4953.0,25.0,0.0,23403.87,5114.27,1698.19,0.0,0.0,0.0,26781.6,0.0,0.0,A
6408,1109282.0,6475.0,14000.0, 36 months,20.62%,216.14,USMC(Military),2 years,RENT,41000.0,Verified,Fully Paid,debt_consolidation,CA,18.85,0.0,0.0,13.0,0.0,11514.0,15.0,0.0,3298.012706,15000.0,2001.31,0.0,0.0,0.0,376.14,0.0,0.0,A
6409,1101955.0,15000.0,8000.0, 36 months,14.79%,286.93,stop and shop,7 years,RENT,55000.0,Source Verified,Charged Off,other,VA,19.15,0.0,0.0,12.0,0.0,8974.0,9.0,3103.06,17914.94,6066.44,1372.93,0.0,0.0,0.0,407.68,0.0,0.0,E
6410,1028744.0,30000.0,18875.0, 60 months,15.27%,175.69,POLYGON AEROSPACE,10+ years,RENT,58295.0,Source Verified,Fully Paid,debt_consolidation,CA,24.27,0.0,1.0,5.0,0.0,1817.0,37.0,0.0,3419.44,12000.0,2241.38,0.0,16066.02,0.0,2990.27,0.0,0.0,A
6411,1220067.0,7200.0,35000.0, 36 months,7.49%,674.24,Surprise Valley Healthcare District,5 years,MORTGAGE,41500.0,Verified,Charged Off,wedding,CA,16.71,0.0,6.0,8.0,0.0,12119.0,12.0,0.0,9217.335893,23200.0,1344.38,0.0,0.0,0.0,11172.27,0.0,0.0,B
6412,1093435.0,7000.0,5000.0, 36 months,7.90%,365.23,Eisenhower & Carlson PLLC,7 years,OWN,29744.0,Source Verified,Fully Paid,debt_consolidation,TX,21.34,0.0,0.0,4.0,0.0,0.0,40.0,0.0,7273.89,30000.0,1869.6,0.0,1595.63,0.0,607.82,0.0,0.0,B
6413,1097284.0,12000.0,3500.0, 60 months,12.69%,338.93,Harleysville Insurance Company,< 1 year,MORTGAGE,15600.0,Not Verified,Fully Paid,debt_consolidation,CA,15.53,0.0,1.0,3.0,0.0,8032.0,16.0,0.0,23735.99273,12000.0,1357.78,0.0,204.3,0.0,454.16,0.0,0.0,A
6414,1262144.0,15000.0,1000.0, 36 months,18.39%,163.67,"BR Products, Inc.",6 years,RENT,33600.0,Source Verified,Fully Paid,debt_consolidation,NY,26.13,0.0,0.0,10.0,0.0,8467.0,22.0,0.0,13435.90021,2875.0,10005.89,0.0,595.88,0.0,262.6,0.0,0.0,A
6415,1055767.0,28000.0,13000.0, 36 months,16.77%,196.86,Hawaiian Airlines,2 years,RENT,85000.0,Not Verified,Fully Paid,debt_consolidation,WV,20.82,0.0,1.0,7.0,0.0,6307.0,14.0,0.0,23937.44,10000.0,6388.26,0.0,0.0,0.0,224.07,0.0,0.0,E
6416,1075023.0,2875.0,14000.0, 60 months,13.49%,237.52,Space Exploration Technologies,6 years,MORTGAGE,100000.0,Not Verified,Fully Paid,medical,CA,17.15,0.0,0.0,11.0,0.0,6565.0,28.0,957.09,12699.71201,25000.0,6871.38,0.0,0.0,8.262,2710.71,0.0,0.0,C
6417,1287411.0,4800.0,12000.0, 36 months,23.52%,373.63,,,MORTGAGE,40000.0,Verified,Fully Paid,vacation,VA,13.61,1.0,1.0,3.0,0.0,4900.0,17.0,0.0,4972.941579,35000.0,11225.05,0.0,990.25,0.0,674.24,0.0,0.0,E
6418,1219483.0,10000.0,7100.0, 60 months,19.69%,548.17,Dr. Jeffrey Hull,3 years,MORTGAGE,80000.0,Not Verified,Charged Off,credit_card,NY,20.47,0.0,0.0,13.0,0.0,0.0,19.0,0.0,45517.2,22500.0,2968.64,0.0,0.0,0.0,503.32,0.0,0.0,B
6419,1192609.0,14300.0,9600.0, 60 months,7.51%,182.62,Headstrong Services LLC,5 years,MORTGAGE,210000.0,Verified,Fully Paid,credit_card,AZ,22.46,0.0,0.0,8.0,0.0,12410.0,18.0,0.0,13725.24667,15000.0,1734.15,0.0,0.0,0.0,212.4,0.0,0.0,E
6420,1278934.0,12000.0,16000.0, 36 months,15.27%,503.32,The Whiting-Turner Contracting Co.,10+ years,MORTGAGE,71200.0,Not Verified,Charged Off,other,NY,14.73,0.0,1.0,3.0,0.0,12135.0,7.0,0.0,47862.73008,6250.0,2767.47,38.19000013,390.9,0.0,327.72,0.0,0.0,C
6421,1274849.0,9000.0,20000.0, 36 months,12.42%,469.91,save a lot,5 years,RENT,73527.0,Verified,Fully Paid,other,CA,20.4,0.0,0.0,6.0,0.0,19959.0,11.0,0.0,7476.640513,4000.0,9628.69,0.0,0.0,0.0,9870.84,0.0,0.0,C
6422,1074197.0,10000.0,6500.0, 60 months,15.99%,263.78,,7 years,MORTGAGE,107000.0,Not Verified,Fully Paid,debt_consolidation,VA,3.35,1.0,0.0,9.0,0.0,20955.0,21.0,0.0,5061.886003,2200.0,1431.12,0.0,0.0,0.0,383.92,0.0,0.0,C
6423,1238206.0,12800.0,11500.0, 36 months,8.49%,148.85,Baystate Medical Center,6 years,MORTGAGE,63000.0,Verified,Fully Paid,debt_consolidation,AZ,2.18,0.0,0.0,5.0,0.0,21770.0,9.0,4559.75,15513.3,5110.14,797.38,0.0,0.0,0.0,302.17,0.0,0.0,B
6424,1232469.0,6000.0,9000.0, 60 months,18.25%,1095.16,Kalispell Regional Medical Center,10+ years,OWN,75000.0,Not Verified,Fully Paid,debt_consolidation,CA,8.46,0.0,0.0,13.0,0.0,13545.0,21.0,0.0,6172.07856,16732.12,1006.01,0.0,0.0,0.0,523.69,0.0,0.0,A
6425,1016323.0,12000.0,3500.0, 36 months,11.71%,62.59,Kohls Corporation,2 years,RENT,138000.0,Verified,Fully Paid,credit_card,TX,8.62,0.0,0.0,8.0,0.0,2975.0,9.0,0.0,6918.217514,12000.0,5147.35,0.0,0.0,0.0,294.52,0.0,0.0,F
6426,1105842.0,11600.0,14400.0, 36 months,10.59%,404.27,Global services Inc.,10+ years,RENT,85000.0,Not Verified,Fully Paid,debt_consolidation,CT,16.36,0.0,0.0,5.0,0.0,47644.0,34.0,0.0,5648.168519,365.99,3982.05,0.0,0.0,0.0,182.85,0.0,0.0,E
6427,1028729.0,10000.0,13725.0, 36 months,11.71%,307.04,ZIGZAG Inc.,10+ years,MORTGAGE,38400.0,Source Verified,Fully Paid,debt_consolidation,CA,4.04,0.0,0.0,10.0,0.0,5976.0,14.0,0.0,17097.42706,6000.0,1660.5,0.0,0.0,0.0,12968.48,0.0,0.0,C
6428,1093341.0,12000.0,11975.0, 36 months,12.42%,266.88,New Breed Inc.,10+ years,MORTGAGE,77000.0,Not Verified,Fully Paid,debt_consolidation,NC,9.54,0.0,3.0,7.0,0.0,627.0,14.0,0.0,15872.33753,12000.0,2013.14,0.0,0.0,0.0,664.73,0.0,0.0,A
6429,1236139.0,13000.0,9000.0, 36 months,6.03%,292.91,CarolinaEast Medical Center,10+ years,RENT,100000.0,Source Verified,Fully Paid,vacation,NC,21.01,0.0,2.0,12.0,0.0,15207.0,15.0,0.0,25788.57,6000.0,436.8,0.0,0.0,0.0,23.45,0.0,0.0,D
6430,1081050.0,35000.0,12000.0, 60 months,12.42%,152.18,Syracuse University,7 years,RENT,80000.0,Source Verified,Fully Paid,debt_consolidation,NY,16.7,0.0,0.0,8.0,0.0,6962.0,16.0,0.0,12252.33001,7000.0,2082.14,0.0,0.0,0.0,135.5,0.0,0.0,F
6431,1014437.0,10750.0,30000.0, 60 months,6.03%,335.14,DMV,10+ years,MORTGAGE,27600.0,Source Verified,Fully Paid,other,FL,6.47,0.0,1.0,5.0,0.0,34759.0,31.0,0.0,5626.14,20000.0,1380.65,0.0,23.21,0.0,184.08,0.0,0.0,A
6432,1211353.0,12000.0,1000.0, 36 months,13.99%,91.31,Sleepys,,RENT,35880.0,Not Verified,Fully Paid,major_purchase,AZ,2.95,0.0,0.0,15.0,0.0,16766.0,21.0,0.0,27679.26,9828.28,2021.53,0.0,0.0,0.0,398.19,0.0,0.0,D
6433,1065695.0,21750.0,35000.0, 60 months,13.99%,210.92,regence,6 years,MORTGAGE,51000.0,Verified,Current,debt_consolidation,TX,21.79,0.0,0.0,11.0,0.0,22784.0,17.0,0.0,20197.05687,10500.0,3382.21,0.0,0.0,0.0,10426.19,0.0,0.0,B
6434,1045652.0,8000.0,5000.0, 36 months,8.90%,192.4,Taylormade Golf Company,1 year,MORTGAGE,175000.0,Verified,Fully Paid,debt_consolidation,MA,10.82,1.0,3.0,11.0,0.0,6116.0,16.0,0.0,17704.2,10000.0,19599.07,0.0,0.0,0.0,56.49,0.0,0.0,E
6435,1092540.0,12000.0,16500.0, 60 months,11.71%,135.73,Kantor Taylor Nelson Boyd & Evatt PC,,MORTGAGE,65000.0,Verified,Fully Paid,credit_card,NJ,3.31,0.0,0.0,9.0,0.0,66.0,15.0,3060.01,10704.03124,8000.0,11552.95,17.9141451,0.0,0.0,2174.26,0.0,0.0,E
6436,1250132.0,18000.0,7700.0, 60 months,15.99%,100.29,Melody Hereford Ranch,3 years,RENT,132000.0,Verified,Fully Paid,debt_consolidation,FL,12.59,0.0,0.0,2.0,0.0,8637.0,24.0,0.0,21624.05,8400.0,705.84,0.0,0.0,0.0,308.76,0.0,0.0,B
6437,1219368.0,3600.0,12000.0, 36 months,6.03%,239.21,Nye County School District,7 years,MORTGAGE,77250.0,Verified,Fully Paid,debt_consolidation,CA,4.45,0.0,0.0,17.0,0.0,664.0,28.0,0.0,16412.45684,5408.03,400.3,0.0,0.0,0.0,759.52,0.0,0.0,D
6438,1111089.0,4000.0,3500.0, 60 months,10.65%,77.28,American Flux & Metal,,RENT,62000.0,Verified,Fully Paid,debt_consolidation,CO,13.99,0.0,0.0,12.0,0.0,4691.0,29.0,0.0,14916.39703,30440.42,2668.42,0.0,0.0,0.0,516.11,0.0,0.0,B
6439,1018570.0,9750.0,8500.0, 36 months,7.90%,106.65,University of Alabama at Birmingham,9 years,RENT,22200.0,Verified,Fully Paid,credit_card,NC,22.36,0.0,0.0,17.0,0.0,0.0,15.0,0.0,15743.42845,19000.0,237.37,0.0,0.0,0.0,1968.18,0.0,0.0,B
6440,1181008.0,10000.0,21000.0, 36 months,15.96%,311.49,Lewis & Clark Montessori Charter School,10+ years,MORTGAGE,93000.0,Source Verified,Fully Paid,debt_consolidation,AZ,16.77,1.0,1.0,10.0,0.0,132.0,15.0,0.0,5521.61681,11250.0,2753.74,0.0,0.0,2.18,3200.57,0.0,0.0,E
6441,1205099.0,30000.0,10000.0, 36 months,14.65%,317.53,Oracle,9 years,RENT,45000.0,Not Verified,Fully Paid,car,WI,15.68,1.0,0.0,18.0,0.0,7664.0,5.0,0.0,5409.745132,6317.7,397.64,0.0,0.0,0.0,400.33,0.0,0.0,E
6442,1238969.0,12000.0,15000.0, 36 months,12.99%,52.73,Law Office of Melissa Betancourt,3 years,MORTGAGE,78050.0,Verified,Fully Paid,debt_consolidation,KS,16.93,0.0,0.0,9.0,0.0,6035.0,27.0,0.0,22239.29781,28000.0,3122.69,0.0,0.0,0.0,7128.31,0.0,0.0,C
6443,1167255.0,8350.0,24000.0, 60 months,11.49%,528.88,,7 years,MORTGAGE,150000.0,Verified,Fully Paid,debt_consolidation,GA,27.48,0.0,3.0,8.0,0.0,7419.0,23.0,0.0,20263.93001,19392.1,9645.11,0.0,0.0,0.0,1595.15,0.0,0.0,B
6444,1072950.0,7600.0,12000.0, 36 months,6.03%,438.2,Lafayette State Bank,2 years,RENT,43000.0,Source Verified,Fully Paid,major_purchase,NJ,24.54,0.0,0.0,10.0,0.0,7353.0,9.0,0.0,15314.46,20000.0,5442.55,0.0,0.0,0.0,50.17,0.0,0.0,F
6445,1071891.0,13500.0,15000.0, 36 months,12.42%,169.66,Calhan Public Schools,6 years,MORTGAGE,45600.0,Verified,Fully Paid,debt_consolidation,CA,21.71,0.0,0.0,16.0,0.0,8767.0,15.0,0.0,13293.99487,8000.0,315.74,0.0,0.0,0.0,5795.6,0.0,0.0,A
6446,1236591.0,35000.0,15000.0, 60 months,16.29%,312.91,,10+ years,OWN,120000.0,Verified,Fully Paid,debt_consolidation,SC,5.14,0.0,2.0,5.0,0.0,6274.0,15.0,1677.9,18530.90413,30000.0,1214.62,0.0,0.0,0.0,18024.97,0.0,0.0,A
6447,1189562.0,13000.0,14075.0, 36 months,6.62%,434.75,ralphs grocery,3 years,MORTGAGE,66000.0,Not Verified,Fully Paid,debt_consolidation,MD,17.11,0.0,0.0,7.0,0.0,2462.0,35.0,0.0,13952.32785,10000.0,1199.88,0.0,0.0,4.036900002,145.39,0.0,0.0,C
6448,1265114.0,22000.0,13800.0, 60 months,16.89%,328.03,Carnegie Mellon University,7 years,RENT,73000.0,Not Verified,Fully Paid,other,CA,19.93,0.0,0.0,9.0,0.0,10213.0,20.0,0.0,10682.85,306.72,58.14,0.0,0.0,0.0,8557.21,0.0,0.0,C
6449,1237299.0,30000.0,10000.0, 36 months,6.03%,497.28,Cambridge Associates,9 years,MORTGAGE,38400.0,Verified,Fully Paid,debt_consolidation,MO,11.46,0.0,0.0,9.0,0.0,8652.0,8.0,0.0,26606.61,20000.0,5516.36,0.0,0.0,9.535500002,101.63,0.0,0.0,A
6450,1001853.0,2000.0,13000.0, 60 months,17.58%,490.37,cash acme,3 years,MORTGAGE,165000.0,Source Verified,Fully Paid,medical,CA,17.09,0.0,1.0,9.0,0.0,3808.0,25.0,0.0,18626.52584,4000.0,431.89,0.0,0.0,0.0,15660.22,0.0,0.0,B
6451,1268811.0,20000.0,14575.0, 36 months,7.49%,454.35,OEM Worldwide,2 years,MORTGAGE,75000.0,Verified,Fully Paid,credit_card,WA,10.8,0.0,0.0,8.0,0.0,24242.0,18.0,0.0,8187.79,6187.14,866.02,0.0,0.0,0.0,131.89,0.0,0.0,A
6452,1057787.0,24000.0,8000.0, 36 months,15.99%,367.73,Lawrence Hospital,10+ years,RENT,65000.0,Verified,Fully Paid,debt_consolidation,CA,6.54,0.0,1.0,6.0,0.0,8860.0,43.0,0.0,21376.12653,14000.0,8773.6,0.0,0.0,0.0,87.3,0.0,0.0,B
6453,1301804.0,6000.0,5125.0, 36 months,6.03%,786.01,Elsevier,4 years,MORTGAGE,36000.0,Source Verified,Fully Paid,debt_consolidation,PA,21.74,0.0,0.0,9.0,0.0,14963.0,15.0,0.0,4604.351092,9600.0,947.96,0.0,0.0,0.0,352.55,0.0,0.0,A
6454,1258427.0,3250.0,5000.0, 60 months,7.51%,480.4,Peer 1 Network,4 years,MORTGAGE,50000.0,Verified,Fully Paid,debt_consolidation,CA,24.66,0.0,1.0,7.0,0.0,7775.0,23.0,0.0,8460.96827,8000.35,6328.84,0.0,0.0,0.0,311.11,0.0,0.0,B
6455,1109696.0,12000.0,4200.0, 60 months,13.49%,469.63,Trader Joes,10+ years,MORTGAGE,95000.0,Not Verified,Fully Paid,debt_consolidation,MN,7.84,0.0,2.0,8.0,0.0,38763.0,27.0,0.0,10202.58059,8600.0,5217.58,0.0,0.0,4.282199999,8024.07,0.0,0.0,D
6456,1059862.0,25000.0,35000.0, 36 months,13.49%,373.22,Fiserv,9 years,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,UT,11.59,0.0,0.0,15.0,0.0,11193.0,46.0,0.0,8645.776909,1256.14,4680.47,0.0,0.0,0.0,31085.23,0.0,0.0,A
6457,1222393.0,18000.0,12000.0, 60 months,9.91%,230.8,squeaky clean car wash,6 years,MORTGAGE,100000.0,Source Verified,Charged Off,debt_consolidation,NY,15.26,0.0,2.0,5.0,0.0,8940.0,18.0,0.0,12845.00873,2800.0,4957.69,0.0,0.0,0.0,7659.77,0.0,0.0,F
6458,1235829.0,18225.0,4800.0, 60 months,13.49%,625.81,J. Ambrogi Food Distribution,4 years,OWN,80000.0,Source Verified,Fully Paid,debt_consolidation,CA,16.33,0.0,2.0,6.0,0.0,2865.0,44.0,0.0,15445.21,1000.0,707.46,0.0,0.0,0.0,56.92,0.0,0.0,E
6459,1289434.0,12000.0,20000.0, 60 months,5.42%,530.77,SYSCO FOODS SAN FRANCISCO,3 years,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,NC,6.43,0.0,1.0,7.0,0.0,7940.0,19.0,0.0,8323.03,5000.0,806.65,0.0,0.0,0.0,160.35,0.0,0.0,F
6460,1195410.0,20000.0,4800.0, 60 months,13.49%,411.71,"Poolboss Company, Inc.",10+ years,MORTGAGE,80600.0,Source Verified,Fully Paid,debt_consolidation,PA,22.83,0.0,3.0,6.0,0.0,6976.0,35.0,0.0,1589.1,12732.37,1684.63,0.0,0.0,0.0,168.86,0.0,0.0,B
